type,station_name,longitude,latitude,n_obs,deviance,p_intercept,p_ishour_1,p_ishour_2,p_ishour_3,p_ishour_4,p_ishour_5,p_ishour_6,p_ishour_7,p_ishour_8,p_ishour_9,p_ishour_10,p_ishour_11,p_ishour_12,p_ishour_13,p_ishour_14,p_ishour_15,p_ishour_16,p_ishour_17,p_ishour_18,p_ishour_19,p_ishour_20,p_ishour_21,p_ishour_22,p_ishour_23,p_isweekday_1,p_isweekday_2,p_isweekday_3,p_isweekday_4,p_isweekday_5,p_isweekday_6,p_avgtemp,p_avgtempsqr
arrivals,E-13-St-and-Avenue-A,-73.98057249,40.72955361,664508,298443.895162,-5.16751527139,-0.268729180512,-0.489134141237,-0.881130271989,-0.962135403477,-1.10833384936,-1.01803947133,0.0218800381463,0.573765621917,0.223567913974,0.407231245847,0.328011384775,0.350201732062,0.461675241534,0.519158652848,0.614351957002,0.797906544799,1.24155425504,1.46006896211,1.20261423093,0.904554620986,0.661239459984,0.440967482652,0.279549523858,0.0279584782095,0.0396777853472,0.0955831684815,0.124963073074,-0.0176028529007,-0.0664926153145,0.0901265947744,-0.000822505873583
arrivals,E-14-St-and-Avenue-B,-73.97772429,40.72938685,664507,282024.260587,-6.42323742543,-0.287931770041,-0.58055524959,-0.76087864449,-0.814300485325,-0.917095353619,-0.284543936238,0.202356386068,0.823520481644,0.398712269205,0.470006689878,0.369285697703,0.367454309633,0.43648233347,0.440826411145,0.658006727269,0.827343623652,1.53106113797,1.43674103641,1.27031670031,1.11065327655,0.835776471093,0.623449320206,0.321783354387,0.077193625208,0.0612636814955,0.0293450403201,0.0303167057736,-0.238365594742,-0.269949235625,0.1380658465,-0.0012908942356
arrivals,E-15-St-and-3-Ave,-73.986923,40.734232,662409,252708.875238,-5.86942815,-0.294190428973,-0.563869726965,-0.847606890113,-1.13371696613,-1.05127811157,-0.201653459537,0.49008814283,1.12086894436,0.820093137233,0.835618283953,0.892524342911,1.09624949981,1.08705366779,1.11946196983,1.22123151042,1.30250128498,1.51509377574,1.59023205341,1.48799203543,1.33671482753,1.00618395915,0.643617700015,0.391146645866,0.0478626868054,0.0595454489692,-0.0172283465181,0.00405657856881,0.00786407113269,0.0328467856487,0.0913202178071,-0.000796809890757
arrivals,E-16-St-and-5-Ave,-73.99238967,40.73726186,664508,279169.107999,-5.99524771285,-0.360126239579,-0.579795568868,-0.625760705956,-0.644416169795,-0.572673348951,0.269113886103,0.841764327002,2.00585806804,2.22306789593,1.74472848441,1.60907425127,1.72817536319,1.77238724457,1.75024068486,1.7461857569,1.76810127701,1.88686731279,1.79065448724,1.62065629318,1.27445863814,0.815308759582,0.61261218792,0.191846137483,0.0709040726049,0.117670596589,0.00953569497669,0.07177512329,-0.0806129438795,-0.197465273358,0.0792311723712,-0.000640090238384
arrivals,E-16-St-and-Irving-Pl,-73.98758561,40.73524276,664508,247048.488772,-6.23705421361,-0.411590461946,-0.345457035198,-0.693092735927,-0.980033490423,-0.57679441661,0.721715263673,1.19487058617,1.34535623656,1.26767255647,1.13450324131,0.925694423375,1.08351101295,1.17684864077,1.1092067253,1.11918763691,1.16535054568,1.48393677914,1.67654754589,1.49041961356,1.27807296111,1.0006961823,0.680351567409,0.414886341582,0.0782408774812,0.0734095184745,0.084658532529,0.0377943542275,-0.190149832983,-0.188245495301,0.0980687937216,-0.000834312771748
arrivals,E-17-St-and-Broadway,-73.99009296,40.73704984,664508,422685.553877,-5.7343699069,-0.278836238245,-0.600376231521,-0.82004285774,-0.845344160344,-0.382391873677,0.521949103512,1.47949453786,2.05777611872,1.92196444228,1.61576117129,1.63859748448,1.75236328923,1.71183681471,1.72075551511,1.73016867244,1.71658778128,1.80112771262,1.84937457547,1.66518553195,1.42877322355,1.10122684471,0.624186298851,0.234404624026,0.00956919703353,0.0618275558217,0.00404948481048,0.0720197031489,0.123243206307,-0.0836113271729,0.0997449926595,-0.000884639519735
arrivals,E-19-St-and-3-Ave,-73.98473765,40.73624527,664511,245381.309337,-6.33862797703,-0.441993247235,-0.76472413605,-1.01868131071,-1.24120517847,-0.866747722946,-0.422202773916,-0.111213578991,0.511368130521,0.783965633272,0.510834656096,0.55118126835,0.751774664719,0.749462973392,0.829368794371,0.89073215046,0.982935183599,1.36519571461,1.48911664325,1.23754788421,1.03155665611,0.812294208801,0.692077701203,0.40163749095,0.0251542497748,0.042720937199,-0.0182747568015,-0.0784432714746,-0.209882484578,-0.20454988333,0.130169634204,-0.00124150496082
arrivals,E-2-St-and-2-Ave,-73.99069656,40.72502876,664509,255294.347734,-5.8661619776,-0.260039727981,-0.501544249678,-0.721689946624,-0.999420554401,-0.844098037456,-0.766174140868,-0.122742140564,0.349931834603,0.353160145464,0.528833242366,0.679401033765,0.891060755418,0.901480612366,0.924015759839,0.945562461248,1.13853530801,1.36306270788,1.45034315519,1.08576573858,0.780564444319,0.611519543891,0.510535952284,0.274925822725,0.0147814427494,0.0299295672429,-0.0139127058055,0.016321407017,0.0980644355565,0.101206494407,0.105913273092,-0.000978791040245
arrivals,E-2-St-and-Avenue-B,-73.98368779,40.72217444,664511,264510.334742,-5.14337891418,-0.20287487062,-0.556570028729,-0.846577256366,-1.03807383836,-1.19493939436,-0.716765716864,0.181630842468,0.155909875089,0.213738634606,0.366643969983,0.718615331685,0.812426569678,0.876400573808,0.899870716961,1.00701391002,1.17880117547,1.56506367512,1.6022883129,1.30764063606,1.01130203886,0.764609940049,0.580815899345,0.319230319308,-0.0292600813494,-0.019693951492,-0.00224807364429,0.0467594067249,0.19327001576,0.190476531387,0.0730683143542,-0.000648009203202
arrivals,E-2-St-and-Avenue-C,-73.98085795,40.7208736,664512,198212.036407,-5.84264569819,-0.2308238417,-0.471895205353,-0.921705991106,-1.19322711711,-1.27866932924,-0.771979994995,0.428877229294,0.446475984409,-0.066344820979,0.301807756096,0.386786360464,0.435696095099,0.54825012517,0.599123462271,0.594513460097,0.78145917719,1.19320216729,1.53743338553,1.53553214248,1.18154476299,0.912866158296,0.556084454906,0.461105661983,0.108218167921,0.0839633733614,0.00673715623776,0.00162102278894,-0.172587407571,-0.0895715098322,0.084586982109,-0.000725717601451
arrivals,E-20-St-and-2-Ave,-73.98205027,40.73587678,664507,273338.233666,-5.46386096555,-0.276584377772,-0.479506269486,-0.690016117767,-0.824477010908,-0.335291462893,0.0645467362989,0.468535623272,0.550431051213,0.414576689253,0.533755489316,0.601445884924,0.714125237735,0.798389246613,0.994493565925,0.827618847563,1.06066126578,1.50784376642,1.720229849,1.49634978445,1.20327411492,0.963094058398,0.697940051533,0.416658457342,0.058581885633,0.0724178416939,0.043355281847,0.0117313967936,-0.20263957879,-0.124284950165,0.0842976252384,-0.000726001419673
arrivals,E-20-St-and-FDR-Drive,-73.97573881,40.73314259,664508,231940.487313,-6.46700753726,-0.373931880947,-0.441135608689,-0.846391627998,-0.704481864207,-0.778325970415,-0.420731065718,0.0923403368969,0.531525311497,0.396004331126,0.307425925985,0.623500895939,0.73937323726,0.839096513598,1.04885705354,1.12815785278,1.36967347097,1.96909349487,1.90263850948,1.47823214588,1.11432952948,0.819453236298,0.517400146492,0.367069402396,-0.0537913231718,-0.0453951415996,-0.0574355529642,0.0411189481828,-0.102156324344,-0.00806977872377,0.122002907279,-0.00114233164981
arrivals,E-20-St-and-Park-Ave,-73.98751968,40.73827428,664508,239446.228026,-6.25000647947,-0.344646501755,-0.684627332213,-0.866586393794,-0.964130865708,-0.786231670895,0.139846860578,1.0279159453,1.64863810102,1.58207320627,1.13561963216,1.00352220647,1.13441269147,1.09950887746,1.07785939523,1.08682042883,1.15148465106,1.29231610204,1.40679914366,1.24282227833,0.879162614569,0.62629261645,0.351701490434,0.276293503519,0.0433409315826,0.0560723505632,-0.00776605203146,0.0209053429468,-0.243902704552,-0.327506217259,0.124305772145,-0.00127907708229
arrivals,E-23-St-and-1-Ave,-73.97809472,40.736502,664508,255009.420584,-6.64885334302,-0.31111467316,-0.636263569779,-1.05579121086,-1.14696499156,-1.02212478226,0.308337639937,1.42900310936,1.39652841567,1.06922828114,1.07282740142,1.17954334692,1.21661550993,1.44333148564,1.39247170965,1.44675470376,1.55176174534,1.9719747593,2.11354630547,1.69903260735,1.30447435541,1.0225129011,0.707062055204,0.433865625357,-0.000865393162299,-0.0160786729414,-0.00732409566249,-0.00399964373988,-0.255301498126,-0.211233489996,0.120354487253,-0.00109808647481
arrivals,E-24-and-Park-Ave-(Closes-at-1-PM),,,270,236.201013119,-8.98224167097e-08,0.0422003544904,0.352355282794,0.701445983375,0.300754154019,-8.36731334214,-5.92827922028e-06,-0.000391266468317
arrivals,E-24-and-Park-Ave-(Summer-Streets-8,,,3798,21.6926359412,-1.81447126137e-06,-0.107028420984,-0.148335359978,-0.156958357074,-0.115401872728,-0.106993502555,16.5739688126,15.8808216321,0.528979455762,11.8113412328,11.811342044,11.8112942045,11.8113890852,11.8113653654,11.8113175161,11.8113451372,11.8113648188,11.8114278726,11.8113488725,11.811268547,11.8113805778,11.8113807717,11.8113493054,11.8113967307,-0.00277513770749,0.00277531032174,14.6897694144,-0.000120488841783,-0.00795228981
arrivals,E-24-and-Park-Ave-(Summer-Streets-Satruday),,,9892,246.824229555,-1.97613382305e-06,0.0162455243524,0.00543066982569,-0.00181328313328,0.0126774825102,0.00182537739842,15.649781926,16.3090275549,16.3090275549,16.9466048843,17.4076398436,17.5298074776,16.7312997813,-0.220261800428,1.13646911231e-06,0.0239049203519,0.0292963278473,-0.00919481220228,0.023901166883,0.0109707450943,0.0517008493375,0.0036296830019,-0.00366349998845,0.00543066984039,0.00156861879674,-0.00138221160464,-0.00260777194089,-0.0054956701233,18.893744927,-0.00477696092665,-0.00013042525484,-0.00860806876308
arrivals,E-24-St-and-Park-Ave-S,,,640405,284386.200161,-5.85100603751,-0.591508215169,-0.697237340709,-0.903872711653,-0.440343925273,0.0839267785985,1.41734656874,2.12249474154,1.77123028512,1.58321401929,1.11703877908,1.11233162026,1.18359413009,1.21837133193,1.15486413048,0.986623993602,0.839162638768,0.87311976504,1.09667181596,0.919326768793,0.575115325066,0.370442526979,-0.0230507377278,-0.196370726806,0.103221679476,0.105268627891,0.0915779776297,0.0734103731594,-0.24450244787,-0.563650121683,0.0964487498206,-0.000836434223751
arrivals,E-25-St-and-1-Ave,-73.97738662,40.7381765,664512,239661.813933,-5.63391048107,-0.291375524527,-0.422047525312,-0.545304432928,-0.601830157136,-0.676155953366,-0.253093786733,0.522483530244,0.66593919994,0.175619300225,-0.00588509806996,-0.126890147286,0.0587903020819,0.173929222724,0.298132982383,0.238448823194,0.341192583421,0.755603064304,0.974565961782,0.962810739846,0.704045695012,0.635436231054,0.501729615831,0.22934996642,0.0835562411446,0.0904096278249,0.0344895544475,-0.020500943134,-0.284261130546,-0.307020439005,0.117179446436,-0.00117388592111
arrivals,E-25-St-and-2-Ave,-73.97973776,40.73912601,664507,266150.997477,-5.44058442768,-0.444291821018,-0.76663432697,-0.92936511095,-1.38524972192,-1.59988673041,-0.534878368783,0.2907202972,0.419926204224,0.416547619065,0.337733467647,0.284575307038,0.467625803921,0.576819227279,0.533881330112,0.617623439671,0.717752115907,1.13602023226,1.31442506115,1.14258917309,0.918505056318,0.845150660208,0.787524282118,0.474249500856,-0.0137718302995,-0.0390789351147,-0.0889957328404,-0.0482943633186,-0.194802014579,-0.179453411568,0.0899824771864,-0.000741547236504
arrivals,E-27-St-and-1-Ave,-73.976806,40.739445,602295,176582.074657,-6.51205266231,-0.391355645359,-0.729945242392,-1.02433849971,-1.20791606896,-0.655420600143,1.56782040632,1.6064089743,1.35335278979,1.16482956478,0.663077510716,0.56309576642,0.749608905737,0.794296825452,0.795980923275,0.841462531744,0.743802129348,0.9371050318,1.01253579861,0.772551678802,0.555595363096,0.487172319126,0.471052370325,0.464505595817,0.0130541821186,0.0146252121528,-0.0044789885909,-0.0296780833085,-0.51793803373,-0.540853765249,0.121881326098,-0.00116859219485
arrivals,E-3-St-and-1-Ave,-73.98783413,40.72467721,664509,285092.245528,-5.40222829445,-0.29776339974,-0.569519867107,-0.590733902486,-0.79076661381,-0.785603072946,-0.456903300792,0.0991883001368,0.532170226855,0.234807037917,0.136717254377,0.37495757034,0.461735167722,0.610282693462,0.741997966576,0.832856867545,0.87120061341,1.19872449542,1.51744981754,1.27539246759,0.877976376684,0.660497293442,0.429831433368,0.293987927942,0.0739832651176,0.0479339122139,0.0767691542597,0.0782829691569,0.119264650601,0.0920542979231,0.0967667277742,-0.000906485837712
arrivals,E-30-St-and-Park-Ave-S,-73.98303529,40.74444921,664508,258448.528351,-6.88548835371,-0.401940261169,-0.742856332389,-1.2124616697,-1.55310368374,0.0318825693276,0.277386054701,0.629000221113,1.60526644695,1.84837316198,1.41932349747,1.11178438193,1.22947588183,1.26404615355,1.19995665132,1.11125432612,1.21053805182,1.31022967078,1.33502965856,1.22614904992,1.00329654176,0.73788435957,0.481836432414,0.193278013074,0.127740208918,0.130619966655,0.138151417314,0.10320396041,-0.166209289323,-0.322467185889,0.133572093459,-0.00121950730959
arrivals,E-31-St-and-3-Ave,-73.97966069,40.74394314,664508,327844.476857,-5.36625485704,-0.178296742768,-0.248960309142,-0.220248539497,-0.27723266407,-0.504404630657,-0.458379573579,-0.484583363049,-0.231029951094,-0.100390413278,-0.317094971435,-0.04610445501,0.178828993338,0.0760496516032,0.152796732434,0.280887502417,0.414893819015,0.703069118772,0.811111024085,0.631579874187,0.566872779373,0.429743144249,0.388978931171,0.126277307943,-0.0853235492069,-0.101760600275,-0.11155752193,-0.0768287938125,-0.0698106576236,-0.00745751211661,0.116263916389,-0.00102401581031
arrivals,E-32-St-and-Park-Av,,,97124,48471.0486125,-0.376167851601,-0.75119213665,-0.752381536396,-1.8557652249,-2.21888958154,-0.494306299779,0.0310533235786,0.836783285916,1.78627335811,1.91657879325,1.45694912109,1.26880016542,1.40647193095,1.2937540038,1.09689880714,1.25922262025,1.36756136435,1.24795969722,1.2956381507,1.12593582616,0.82668251772,0.865051480173,0.493530089932,0.144581271424,-0.0340518601278,0.089471014527,0.0409107903673,0.0164873684466,0.147087078983,-0.399620138411,-0.0629017869703,0.000304032969579
arrivals,E-32-St-and-Park-Ave,-73.98194829,40.7457121,149133,63697.1647231,-7.52040252212,-0.208657377909,-0.416132728724,-0.845418333274,-1.7402853012,-0.25936308751,0.785241087092,1.32637453894,2.1990422453,2.32888337029,1.86930763841,1.68475892427,1.73085397072,1.81204724935,1.74091801982,1.71841077406,1.88405767976,1.94670727626,1.85106772977,1.66563841668,1.31358940313,1.1276346567,1.04754974149,0.764180189158,0.0447052581414,0.0777590312007,0.0223594802813,-0.0157717877708,-0.38199248188,-0.414488032582,0.165399969841,-0.00160197215458
arrivals,E-33-St-and-1-Ave,-73.97434726,40.74315566,652346,202164.648974,-4.43461472409,-0.372629607536,-0.717932648026,-0.880091233601,-1.4122318113,-0.717347768957,1.20881301857,0.890802790593,0.961399960014,1.13123477727,0.764059551262,0.695741454188,0.676043528109,0.67374542503,0.603750519958,0.733975560003,0.968340099747,1.35271766052,1.344713562,1.21989701827,0.967719725352,0.844595633638,0.614337450369,0.579256684824,0.0581566189607,0.00254367679831,-0.0483184071257,0.012168058705,-0.238764524659,-0.182417785652,0.0355928492129,-0.000358032041103
arrivals,E-33-St-and-2-Ave,,,12161,4795.18951914,-1.74784726498e-06,0.664753809625,0.234040332148,0.267379660312,0.835352259034,0.973650887495,1.50972360224,0.929702245221,0.903458071045,0.777521608605,0.961612358661,0.655254906284,0.825857921519,0.905331208929,0.789165084292,0.874331244642,0.642257889257,1.53742446346,0.992449467994,1.15372945088,0.425781892292,0.10975970148,0.480357791672,0.282991914462,0.430754726905,0.113837037386,0.0745371430667,0.0267010858087,0.528758785105,-0.131941666423,-6.64181960486e-05,-0.00252389145183
arrivals,E-33-St-and-5-Ave,-73.98490707,40.74765947,664507,252454.299585,-6.38254567298,-0.422385875537,-0.781143516251,-0.792420086343,-0.600797074611,-0.243280978392,0.318814671311,0.921280083343,1.6241411377,1.91253173176,1.529435205,1.44524196433,1.55653560382,1.4379136732,1.40446850502,1.40919372248,1.51577421614,1.57325710205,1.44322278225,1.16911768798,0.926402355769,0.585976260532,0.4204913648,0.134689758375,0.0764912283819,0.103241182566,0.0607178515567,0.0631707996999,-0.259201720517,-0.367245574187,0.114257639984,-0.00110168542533
arrivals,E-37-St-and-Lexington-Ave,-73.978311,40.748238,653472,186147.610732,-7.04415024106,-0.565351309719,-0.807478105235,-1.09078453456,-1.24197946625,-1.40590934487,-0.81912963446,0.490441060884,0.590143219154,0.788240563031,0.602158008807,0.79399762805,1.07410663719,1.00850733727,0.839250976016,1.04221963339,1.1755919206,1.56584394202,1.52987460848,1.32924228283,1.07460748494,0.816310439624,0.685846541217,0.362807161017,0.0244094555751,0.0452662097183,0.0482602138602,0.0510636167902,-0.111047680704,-0.0932304283613,0.133716258368,-0.00124708687609
arrivals,E-39-St-and-2-Ave,-73.9734419,40.74780373,664508,305068.997959,-5.11957546518,-0.327383954009,-0.656140716141,-0.823021152103,-1.05117913509,-0.909029758887,-0.405555547658,0.124120379664,0.946000632649,1.04208943483,0.511157222592,0.408664112112,0.533099328667,0.64714696643,0.563954115516,0.679079360335,0.86833754359,1.15871024907,1.16475611679,0.923608708002,0.772395705865,0.701929686059,0.488771610074,0.235643418119,-0.0386632601,0.00640375752665,-0.0252464742397,-0.0109579527802,-0.246202884135,-0.231600044894,0.0932005908128,-0.000857753720228
arrivals,E-39-St-and-3-Av,,,66266,29110.8136873,-240.27927158,-0.382313550919,-1.05036552812,-1.83641372044,-1.5451612532,-0.866970864725,0.808698786443,1.41460448808,1.73144684539,1.90605583437,1.39490378696,0.977391021786,1.10142637126,1.15839895529,1.17143219581,1.21470603665,0.990801418439,1.46830183413,1.38749545885,1.19118726417,1.00029027544,0.761646491242,0.579317347998,0.340948263701,0.0402515965492,0.12001559189,-0.0337775209125,-0.0818373209535,-0.301957155576,-0.391476789713,7.23281563064,-0.0551232276678
arrivals,E-39-St-and-3-Ave,-73.97604882,40.7489006,598248,234669.304488,-6.97498119479,-0.46597469813,-0.670047904556,-1.09095999832,-1.25944359066,-0.485521497767,0.888824901275,1.71564255983,1.97523176531,2.04585951016,1.29383375205,1.01819047549,1.16212725908,1.24544268715,1.22011125481,1.17151278734,1.28756211731,1.4867510288,1.52713594952,1.23281611535,0.999951376691,0.718909428255,0.451925773636,0.264531865816,0.0629828663579,0.0603615887936,-0.0233485251389,-0.0220606433694,-0.516912437168,-0.479910645949,0.135616303476,-0.00122579697122
arrivals,E-4-St-and-2-Ave,-73.98978041,40.7262807,664509,279080.421548,-5.73677913065,-0.549705609533,-0.85365899613,-1.18731612596,-1.27128563853,-1.46926741581,-1.06304835692,-0.684616990247,-0.347909171887,-0.210265574258,0.144041968911,0.251855967726,0.460898588286,0.55998208717,0.555757530776,0.604272629563,0.724620935638,1.07535796217,1.33059953428,1.01658275788,0.631805550849,0.391205617945,0.267142520262,0.149310056903,-0.017188877024,-0.0220667000721,-0.0238514017255,0.0288964516171,0.123891909501,0.150934818099,0.111373288183,-0.000961486493524
arrivals,E-40-St-and-5-Ave,-73.9816324043,40.752062307,658045,269834.869895,-6.67137979808,-0.124502391912,0.0229845972165,-0.203185867863,0.0829630013988,0.163748903161,1.19699559589,1.67935302753,2.46758123562,2.53725013101,1.98651159858,1.78623677174,1.94831566164,2.06550311622,1.86391980611,1.80738376619,1.92985397426,1.89634021139,1.85495003205,1.46570083446,0.903288170377,0.695460566218,0.163957642164,0.131102993153,0.0494756796358,0.0908597866273,0.00306415019782,0.0401837165921,-0.390845724737,-0.486315126425,0.108467359947,-0.000995875898347
arrivals,E-41-St-and-Madison-Ave,,,288922,140025.080094,-2.47217194238,-0.242392012343,-0.738424034927,-0.423018029685,-0.594444859683,-0.767708487915,-0.487255727725,-0.160677204444,0.258591913759,0.542557273489,-0.0876489919002,-0.415799819385,-0.320353735305,-0.351780075203,-0.438594308152,-0.426221752071,-0.271132772137,0.290109814673,-0.10618584701,-0.314797572466,-1.48791144136,-1.59001544698,-1.62013324754,-0.627313727812,0.0553185489583,0.134811937674,0.12768516687,0.0314314282977,-0.539219752166,-0.919705524567,0.0177455076238,-0.000172665660653
arrivals,E-42-St-and-Vanderbilt-Ave,,,288595,208040.227883,-2.06224909569,-0.369000592635,-0.511829567738,-0.679650945505,-1.10760766763,-1.00148135405,-0.150044169367,0.404028564395,0.662080411247,0.755694607191,0.567694603883,0.124108710881,0.0145829351197,0.0748039059752,0.154324189292,0.354964739286,0.632684128674,0.885132149178,0.58453402821,0.074635621645,-0.183614431876,-0.419466392592,-0.504117439282,-0.265960025095,0.171087721565,0.150404144268,0.128288479704,0.142279416892,-0.610000278693,-0.681010583645,0.00262130841931,1.70337914727e-05
arrivals,E-43-St-and-2-Ave,-73.97121414,40.75022392,643531,143482.740149,-8.04564165781,-0.138092480901,-0.419822002706,-0.36985019164,-0.615379027619,-0.482407891265,0.543486904052,0.817408006632,1.65262542946,2.1501009108,1.28116719368,1.16750100313,1.14658999731,1.11555366,1.15190671762,0.892296290784,1.05008956276,1.3014893079,1.11245624176,0.941117905915,0.921366403758,0.70041883267,0.614023733192,0.122479397008,-0.0235076290058,0.0709777547037,0.0226798667539,-0.00565717652609,-0.344481560771,-0.259042871233,0.158374667456,-0.00152955727532
arrivals,E-43-St-and-Vanderbilt-Ave,-73.9779874,40.75320159,664512,297992.924616,-5.902747883,-0.144984279327,-0.618842775881,-0.381312114215,-0.521049603185,0.21919988828,1.28649995047,1.82927734639,2.15780001039,2.25062837212,1.76716581232,1.25536731358,1.23789531632,1.28085338703,1.27605020015,1.5116611514,1.86330645458,2.27810996214,1.84711332009,1.29609710294,0.699851498159,0.388149108175,0.448093209954,0.310706229338,0.0702598870869,0.0808256873388,0.0567985290392,-0.00299657435781,-1.12036426345,-1.31631956315,0.0976898092557,-0.00089952366054
arrivals,E-45-St-and-3-Ave,-73.97282625,40.75255434,664509,214038.201909,-6.11536467611,-0.220915958747,-0.407378300732,-0.568760527424,-0.824374122104,-0.259283211221,0.932159927996,1.59355176124,2.00110914846,1.37494011418,0.892133938547,0.932059189182,1.07724755363,1.22959457393,1.13289643754,1.09848230861,1.0864589337,1.11484932659,1.17959918045,0.975253128235,0.663234361218,0.394511428265,0.135414139297,0.0316176819347,0.0971459116974,0.127674755603,0.0809508596355,0.0636989617742,-0.443077823442,-0.468170489978,0.101615309175,-0.000976924509028
arrivals,E-47-St-and-1-Ave,-73.96784384,40.75206862,661590,169154.697958,-4.68158710734,-0.346121803968,-0.518403085677,-0.604593867356,-0.635774379133,-0.444767985092,1.12335301765,0.763838455542,1.46615180063,1.93638508426,1.18933018491,0.808578948969,0.898431292611,0.77542852964,0.765891314153,0.815763088758,0.819294656278,1.03225423257,1.09980741722,0.933389212249,0.678702442044,0.446807620352,0.466405292059,0.189087360907,0.0759209931104,0.179464500263,0.112971475683,0.0867244599149,-0.429565085032,-0.415504156948,0.0295948954461,-0.000281025957217
arrivals,E-47-St-and-2-Ave,-73.97032517,40.75323098,664513,198966.260091,-6.84623413105,-0.367683329397,-0.654814225488,-0.901724328285,-1.03745434227,-0.987849507479,0.304313040453,0.843430631663,2.16886460394,2.30528524295,1.3523766043,1.02400563774,1.10242407917,1.04450127052,0.93537911253,0.88658005023,1.02633313611,1.40155591897,1.24316241468,1.17816391243,0.855671834084,0.731275985558,0.492178820274,0.229655879148,0.0609178325182,0.0289907924339,-0.0311856911346,-0.0335982715092,-0.451065291888,-0.452747430523,0.12196509195,-0.00112959555927
arrivals,E-47-St-and-Park-Av,-73.97498696,40.75510267,337297,114364.558287,-8.72639920596,-0.606419778688,0.38010966705,-0.0169935354727,-0.0654351488395,1.08120870095,2.97315981634,3.68821025249,3.59222661859,3.014693631,2.37888677825,2.27925385936,2.33461929707,2.38276680599,2.20064663429,2.21080397208,2.42833118079,2.40583166034,1.97941281289,1.66697140458,1.59159003198,1.32434957987,0.594977840674,-0.0113409203618,0.113285453044,0.178483284528,0.125498468528,0.118412988818,-0.763957103928,-1.04320777312,0.171041962712,-0.00165307282797
arrivals,E-47-St-and-Park-Ave,,,327212,132190.891559,-3.5818076825,-0.0730867365758,0.0329160186401,-0.15577641702,0.0530659825731,0.599421727679,1.88474541258,2.63494023897,2.43925018572,2.02364434976,1.29136953399,1.15386725352,1.39656627809,1.23249960434,1.03504520052,1.10302646133,1.26674222508,1.4933018142,1.12463242065,0.640866678144,0.264240958885,0.0244768103841,-0.175297293504,-0.313432189791,0.0432545395276,0.0260724756527,0.0315428492345,-0.0620872015781,-0.828660744369,-1.2309308599,0.00175263827624,-1.70209361716e-05
arrivals,E-48-St-and-3-Ave,-73.971878855,40.7546011026,658029,212618.091293,-7.37642253501,-0.181341164197,-0.25217833763,-0.343342994592,-0.241888282405,-0.537131691358,1.06350838062,2.24527296815,2.82111856221,2.08768825093,1.4271749565,1.24247471929,1.45269061034,1.41144211745,1.40615434164,1.29638753399,1.35882012297,1.24124031242,1.31794990398,1.28168927102,0.966886573508,0.729535222786,0.538722102345,0.355985659406,0.145803555312,0.194797379758,0.0957382506596,0.141801369884,-0.39216164267,-0.43774394705,0.136320593577,-0.0013047032174
arrivals,E-48-St-and-Madison-Ave,,,11933,4372.10041587,-1.81493753463e-06,0.413935354326,0.470771047522,0.394509521286,-0.151980963677,-0.0524554472661,-0.118090475415,0.488282012928,0.380575203446,0.402261571589,-0.429668043089,-0.268461620335,0.0396460270767,-0.337341592876,-0.264100002704,-0.17102412187,0.110380959296,-0.054058626428,-0.0288246220253,-0.202327992283,-0.0978993028257,-0.121421819522,-0.0933475381569,-0.196382225712,0.852075499335,1.33376606097,1.4241272481,1.13819363465,-0.291110946053,0.223835159162,-6.89676381361e-05,-0.00262077024968
arrivals,E-5-St-and-Avenue-C,-73.97995466,40.72299208,664509,171824.390954,-6.35544832225,-0.514287405628,-0.840291790733,-1.08232056749,-1.3560611449,-1.43783725812,-1.4245548271,-0.297208207834,-0.0923779751929,-0.262288476213,0.131120676976,0.195203514609,0.408378729681,0.494732145993,0.584842619728,0.827306397245,0.806730334298,1.34382620486,1.72129076506,1.59714392772,0.984570658095,0.72736247218,0.48232472711,0.394653444801,-0.0352357629186,-0.0809364128439,-0.0108991559595,-0.0188818569967,-0.136131906965,-0.125298762177,0.105806541007,-0.000933372508052
arrivals,E-51-St-and-1-Ave,-73.96592976,40.75455731,664508,168126.727375,-7.30721928353,-0.506833018508,-0.939167227593,-1.20019609901,-1.31973359052,-1.31896787678,-0.980665504622,-0.107755093678,0.937469188065,0.894362068844,0.693007854797,0.775992611959,0.96226024619,0.999758713743,0.99384728141,1.07445413026,1.26057372889,1.59768896405,1.63125641391,1.4310207118,1.15504647845,0.883231294416,0.741938478385,0.303232839977,-0.0476284240442,-0.0209910512437,-0.0833805178506,-0.082150878632,-0.108749341627,-0.076616396905,0.132652661477,-0.00118800501573
arrivals,E-51-St-and-Lexington-Ave,-73.97207836,40.75714758,664508,214290.423508,-6.45867643338,-0.0810430577646,-0.404304173724,-0.414677284987,-0.120784707163,0.63305485007,1.16929211085,2.25522909685,2.58089842003,1.94813838845,1.44691024564,1.43696878518,1.5027564205,1.43815642185,1.28361164108,1.16413054813,1.28385529946,1.17121428162,1.07913747936,0.825305994969,0.607214597646,0.274504748918,-0.0848423121309,-0.0240909345185,0.0570618569675,0.072048138607,-0.0101721118797,0.0347654155408,-0.434539283187,-0.44290910785,0.100546711175,-0.000930473005771
